RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-13.014369242235137,0,0,0,0,0.0,9999,12734.0
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-13.014369242235137,0,0,0,0,0.0,9999,14683.0
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,0,0,0.0,0.0,0.0,840,1.0,0.9983411989198255,-13.014369242235137,0,0,0,0,0.0,9999,2596.25
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,0,0,0.0,0.0,0.0,2271,1.0,0.9999999989866457,-13.014369242235137,0,0,0,0,0.0,9999,2409.75
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-13.014369242235137,0,0,0,0,0.0,9999,1373.0
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,1,1,0.00041981528127623844,0.3248530646515533,0.24988697280888716,1286,0.5398824517212426,0.5398824515409435,-12.014369242235137,0,0,0,0,0.0,2382.0,773.8
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-13.014369242235137,0,0,0,0,0.0,9999,506.3
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,0,0,0.0,0.0,0.0,801,1.0,0.9975519196246999,-13.014369242235137,0,0,0,0,0.0,9999,474.9
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-13.014369242235137,0,0,0,0,0.0,9999,472.1
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,1,1,0.00065359477124183,0.33796791443850266,0.24784313725490195,1095,0.7156862745098039,0.7156850761000039,-12.014369242235137,0,0,0,0,0.0,1530.0,517.0909090909091
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,1,1,0.0017543859649122807,0.8497607655502393,0.6231578947368421,419,0.7350877192982456,0.7173522421508712,-12.014369242235137,0,0,0,0,0.0,570.0,484.3636363636364
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,1,1,0.0004246284501061571,0.27009907997169147,0.20257430997876857,1579,0.670488322717622,0.6704883224242998,-12.014369242235137,1,0,0,0,0.0,2355.0,636.0833333333334
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,3,4,0.0009345794392523365,0.5383845126835781,0.558324679820007,1996,0.6218068535825545,0.6218068535825019,-10.692441147347775,0,0,0,0,0.0,1070.0,576.0714285714286
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-13.014369242235137,0,0,0,0,0.0,9999,541.1538461538462
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-13.014369242235137,0,0,0,0,0.0,9999,570.3846153846154
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,1,1,0.00030084235860409147,0.13213664928466373,0.09147921873553642,2302,0.6925391095066186,0.6925391095065998,-12.014369242235137,0,0,0,0,0.0,3324.0,439.22222222222223
GWK60_A00363,GWK60_A00363,ORF,CP048230.1,65791,68151,C,2361,1,1,0.00042354934349851756,0.15384925677174724,0.11140808248988593,1590,0.6734434561626429,0.6734434558851848,-12.014369242235137,0,0,0,0,0.0,2361.0,363.23809523809524
GWK60_A00385,PMA1,ORF,CP048230.1,69666,72374,C,2709,0,0,0.0,0.0,0.0,2709,1.0,0.9999999999873073,-13.014369242235137,0,0,0,0,0.0,9999,282.9130434782609
GWK60_A00407,GWK60_A00407,ORF,CP048230.1,73476,76844,W,3369,6,14,0.0017809439002671415,0.4792358131627944,0.6833547706210218,1343,0.39863460967646186,0.398634609676455,-9.107478646626618,6,0,0,0,0.0,561.5,269.09090909090907
GWK60_A00429,GWK60_A00429,ORF,CP048230.1,77062,77871,C,810,0,0,0.0,0.0,0.0,810,1.0,0.9977621514787236,-13.014369242235137,0,0,0,0,0.0,9999,259.2083333333333
GWK60_A00451,GWK60_A00451,ORF,CP048230.1,78356,79594,C,1239,11,18,0.00887812752219532,2.52316384180791,2.580508474576271,858,0.6924939467312349,0.6924726612749076,-8.766441728791552,0,0,0,0,0.0,112.63636363636364,284.2
GWK60_A00473,GWK60_A00473,ORF,CP048230.1,79931,81871,W,1941,0,0,0.0,0.0,0.0,1941,1.0,0.9999999725252938,-13.014369242235137,0,0,0,0,0.0,9999,241.45833333333334
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,0,0,0.0,0.0,0.0,1923,1.0,0.9999999671068047,-13.014369242235137,1,0,0,0,0.0,9999,309.12
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,0,0,0.0,0.0,0.0,654,1.0,0.9894393119633768,-13.014369242235137,0,0,0,0,0.0,9999,400.5263157894737
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,0,0,0.0,0.0,0.0,384,1.0,0.8629487074245404,-13.014369242235137,0,0,0,0,0.0,9999,444.57894736842104
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,1,1,0.0012121212121212121,0.5644019138755981,0.382987012987013,821,0.9951515151515151,0.9932341222320098,-12.014369242235137,2,0,0,0,0.0,825.0,465.63157894736844
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,0,0,0.0,0.0,0.0,2601,1.0,0.9999999999626243,-13.014369242235137,1,0,0,0,0.0,9999,595.0666666666667
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,1,1,0.003436426116838488,2.491096532333646,1.7126288659793816,258,0.8865979381443299,0.6321444741927446,-12.014369242235137,0,0,0,0,0.0,291.0,724.9090909090909
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,8,11,0.0048484848484848485,3.4900275482093663,3.2991666666666664,353,0.21393939393939393,0.2139392860396151,-9.429406741513981,0,0,0,0,0.0,206.25,719.8181818181819
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,10,12,0.0026392187912377936,2.4333597255212456,2.5550277117973077,2217,0.5851148060174188,0.5851148060174187,-9.313929524094045,0,0,0,0,0.0,378.9,922.0
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0.0,0.0,0.0,3489,1.0,0.9999999999999949,-13.014369242235137,0,0,0,0,0.0,9999,1088.0
