Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00011,EPA19,ORF,,,,,,,0,0,13698,0.0,0.0,0.0,13698,1.0,1.0,0.0,0.0,0,0,0
GWK60_A00033,EPA24,ORF,,,,,,,0,0,2109,0.0,0.0,0.0,2109,1.0,0.9999999948794296,0.0,0.0,0,0,0
GWK60_A00055,GWK60_A00055,ORF,,,,,,,3,591,840,0.0035714285714285713,0.5535714285714286,0.27060439560439564,287,0.3416666666666667,0.3410999096309404,0.0,0.0,0,0,0
GWK60_A00077,GWK60_A00077,ORF,YGL023C,PIB2,S000002991,,,0.8708,2,46,2271,0.0008806693086745927,0.11628454063444382,0.007132379035772308,2032,0.8947600176133862,0.8947600167066773,0.0,0.0,0,0,0
GWK60_A00099,GWK60_A00099,ORF,YGL022W,STT3,S000002990,,,,1,2,2181,0.0004585052728106373,0.048425210736077307,0.00027144566564240246,2081,0.9541494727189362,0.9541494703407672,0.0,0.0,0,0,0
GWK60_A00121,GWK60_A00121,ORF,YBL009W,ALK2,S000000105,,No,1.0150,10,2667,2382,0.0041981528127623844,0.25781989258059784,0.12289819612824737,1029,0.43198992443324935,0.43198992428898203,0.0,0.0,0,0,0
GWK60_A00143,GWK60_A00143,ORF,YGL020C,GET1,S000002988,,,0.9325,1,132,672,0.001488095238095238,0.06226633215269578,0.01420618028658768,649,0.9657738095238095,0.9572398453884904,0.0,0.0,0,0,0
GWK60_A00165,GWK60_A00165,ORF,YGL019W,CKB1,S000002987,,No,0.8682,1,7,801,0.0012484394506866417,0.05067383719069113,0.0005962827065584695,712,0.8888888888888888,0.8867128174441776,0.0,0.0,0,0,0
GWK60_A00187,GWK60_A00187,ORF,YGL018C,JAC1,S000002986,,,,0,0,597,0.0,0.0,0.0,597,1.0,0.9814761750367006,0.0,0.0,0,0,0
GWK60_A00209,GWK60_A00209,ORF,YGL017W,ATE1,S000002985,,,1.0025,10,1885,1530,0.006535947712418301,0.285972850678733,0.09646987563506447,378,0.24705882352941178,0.24705840983178218,0.15372718730709822,0.0,0,0,0
GWK60_A00231,GWK60_A00231,ORF,YGL010W,MPO1,S000002978,,,1.0220,8,2657,570,0.014035087719298246,0.5796817625458996,0.3480424038276439,134,0.23508771929824562,0.22941575285970586,0.2186858300133484,0.0,0,0,0
