RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-22.550696064744134,0,0,5941,0.43371295079573663,9999,6367.0
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-22.550696064744134,0,0,691,0.3276434329065908,9999,14683.0
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,0,0,0.0,0.0,0.0,840,1.0,0.9983411989198255,-22.550696064744134,0,0,0,0.0,9999,944.0909090909091
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,0,0,0.0,0.0,0.0,2271,1.0,0.9999999989866457,-22.550696064744134,0,0,1639,0.7217084984588287,9999,741.4615384615385
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-22.550696064744134,0,0,2068,0.948188904172398,9999,549.2
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,1,61,0.00041981528127623844,0.12031594987094567,0.021944669926627632,1625,0.6821998320738875,0.68219983184606,-16.596499754357257,1,61,1909,0.8014273719563392,2382.0,286.5925925925926
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-22.550696064744134,0,0,586,0.8720238095238095,9999,187.5185185185185
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,0,0,0.0,0.0,0.0,801,1.0,0.9975519196246999,-22.550696064744134,0,0,736,0.9188514357053683,9999,175.88888888888889
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-22.550696064744134,0,0,526,0.88107202680067,9999,147.53125
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,0,0,0.0,0.0,0.0,1530,1.0,0.9999983255095944,-22.550696064744134,0,0,860,0.5620915032679739,9999,177.75
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,1,141,0.0017543859649122807,0.27492260061919505,0.11770822071701537,465,0.8157894736842105,0.7961069035803225,-15.400948945239453,1,141,481,0.843859649122807,570.0,156.7058823529412
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,5,2057,0.0021231422505307855,0.3683169272341247,0.4823909767760098,1170,0.4968152866242038,0.49681528640685924,-11.543668797850165,5,2057,2344,0.9953290870488323,471.0,173.47727272727272
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,4,1808,0.0012461059190031153,0.1732731764958642,0.26750660120225994,1659,0.516822429906542,0.5168224299064983,-11.729719372122894,4,1808,3205,0.9984423676012462,802.5,139.05172413793105
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-22.550696064744134,0,0,754,0.9856209150326798,9999,127.9090909090909
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-22.550696064744134,0,0,1321,0.9469534050179211,9999,134.8181818181818
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,0,0,0.0,0.0,0.0,3324,1.0,0.9999999999999729,-22.550696064744134,0,0,2672,0.8038507821901324,9999,116.26470588235294
GWK60_A00363,GWK60_A00363,ORF,CP048230.1,65791,68151,C,2361,2,53,0.0008470986869970351,0.09502454094725565,0.006678401824764223,1488,0.6302414231257941,0.6302414228661353,-16.795808562580664,2,53,1967,0.8331215586615841,1180.5,112.17647058823529
GWK60_A00385,PMA1,ORF,CP048230.1,69666,72374,C,2709,0,0,0.0,0.0,0.0,2709,1.0,0.9999999999873073,-22.550696064744134,0,0,2611,0.9638242894056848,9999,100.1076923076923
GWK60_A00407,GWK60_A00407,ORF,CP048230.1,73476,76844,W,3369,7,7074,0.0020777678836449986,0.20500643118630651,0.46185697116060653,1073,0.3184921341644405,0.318492134164435,-9.762181632137526,6,7073,3181,0.9441970911249629,481.2857142857143,98.66666666666667
GWK60_A00429,GWK60_A00429,ORF,CP048230.1,77062,77871,C,810,2,373,0.0024691358024691358,0.25181137421574584,0.1030442105954977,634,0.782716049382716,0.7809644494290255,-14.003801604856497,2,373,329,0.40617283950617283,405.0,101.98360655737704
GWK60_A00451,GWK60_A00451,ORF,CP048230.1,78356,79594,C,1239,31,11839,0.025020177562550445,2.867231638418079,2.4166272998420704,203,0.1638418079096045,0.1638367718401005,-9.019314604227823,25,10666,1039,0.8385794995964487,39.96774193548387,114.59677419354838
GWK60_A00473,GWK60_A00473,ORF,CP048230.1,79931,81871,W,1941,2,28,0.0010303967027305513,0.10662765879149187,0.003188986209373984,1523,0.7846470891293148,0.7846470675713666,-17.69271506961656,1,4,1519,0.7825862957238536,970.5,103.48214285714286
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,0,0,0.0,0.0,0.0,1923,1.0,0.9999999671068047,-22.550696064744134,0,0,1873,0.9739989599583984,9999,112.0
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,0,0,0.0,0.0,0.0,654,1.0,0.9894393119633768,-22.550696064744134,0,0,619,0.9464831804281345,9999,131.20689655172413
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,0,0,0.0,0.0,0.0,384,1.0,0.8629487074245404,-22.550696064744134,0,0,0,0.0,9999,134.0793650793651
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,4,1432,0.0048484848484848485,0.6308021390374332,0.5953187545154981,561,0.68,0.6786898204289373,-12.065873170481987,3,928,326,0.39515151515151514,206.25,130.10294117647058
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,4,418,0.0015378700499807767,0.19065316758511683,0.05506831098738604,1525,0.5863129565551711,0.5863129565332573,-13.839889631044782,4,418,2326,0.8942714340638216,650.25,123.97222222222223
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,2,458,0.006872852233676976,0.8984282575629542,0.6151126956769547,171,0.5876288659793815,0.4189794770812377,-13.708345721330325,0,0,0,0.0,145.5,130.72131147540983
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,16,5299,0.009696969696969697,1.1996969696969695,1.1974936175981619,351,0.21272727272727274,0.21272716543882408,-10.17891942040621,12,3208,1510,0.9151515151515152,103.125,123.71875
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,37,8661,0.009765109527579837,1.1458912162000048,0.7892114699576128,369,0.09738717339667459,0.09738717339667456,-9.470211607676564,37,8661,3571,0.9424650303510161,102.4054054054054,117.34545454545454
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0.0,0.0,0.0,3489,1.0,0.9999999999999949,-22.550696064744134,0,0,3135,0.8985382631126397,9999,98.9090909090909
GWK60_A00715,GWK60_A00715,ORF,CP048230.1,106542,107636,W,1095,1,7,0.0009132420091324201,0.08080500591916116,0.0014627091388489091,1015,0.9269406392694064,0.9268203962233279,-19.550696064744134,1,7,1081,0.9872146118721461,1095.0,88.48148148148148
GWK60_A00737,GWK60_A00737,ORF,CP048230.1,107762,108751,C,990,0,0,0.0,0.0,0.0,990,1.0,0.9996293938593735,-22.550696064744134,0,0,571,0.5767676767676768,9999,87.48148148148148
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,3,164,0.0011737089201877935,0.13156209987195902,0.021755170096614335,1189,0.46517996870109546,0.46517996867382805,-15.184373850498318,2,12,1699,0.6647104851330203,852.0,112.0909090909091
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,1,2,0.0004426737494466578,0.040406848059956556,0.00021718680832226648,1853,0.8202744577246569,0.8202744567874494,-20.965733564022976,0,0,1641,0.7264276228419655,2259.0,91.27906976744185
GWK60_A00803,GWK60_A00803,ORF,CP048230.1,114196,118476,W,4281,4,154,0.000934361130576968,0.079872806323515,0.00788129422902031,2428,0.5671572062602196,0.5671572062602196,-15.274571659469895,4,154,4273,0.998131277738846,1070.25,85.48387096774194
GWK60_A00825,GWK60_A00825,ORF,CP048230.1,118583,119263,C,681,0,0,0.0,0.0,0.0,681,1.0,0.9919179913746745,-22.550696064744134,0,0,497,0.7298091042584435,9999,84.98214285714286
GWK60_A00847,PEX23B,ORF,CP048230.1,119483,120694,W,1212,3,740,0.0024752475247524753,0.2225818735719726,0.13584809185143865,457,0.37706270627062705,0.37704752402769304,-13.0173663324383,3,740,1009,0.8325082508250825,404.0,89.92307692307692
GWK60_A00869,GWK60_A00869,ORF,CP048230.1,121621,121857,C,237,0,0,0.0,0.0,0.0,237,1.0,0.5914589784327801,-22.550696064744134,0,0,232,0.9789029535864979,9999,90.09615384615384
GWK60_A00891,GWK60_A00891,ORF,CP048230.1,122845,123504,W,660,18,10824,0.02727272727272727,2.0795454545454546,2.9400773395204944,274,0.41515151515151516,0.4110200095279822,-9.148616660242684,18,10824,640,0.9696969696969697,36.666666666666664,76.25
GWK60_A00913,GWK60_A00913,ORF,CP048230.1,123980,125215,W,1236,0,0,0.0,0.0,0.0,1236,1.0,0.9999683265470388,-22.550696064744134,0,0,1038,0.8398058252427184,9999,76.03947368421052
GWK60_A00935,GWK60_A00935,ORF,CP048230.1,126050,127501,C,1452,0,0,0.0,0.0,0.0,1452,1.0,0.9999963471528481,-22.550696064744134,0,0,1408,0.9696969696969697,9999,79.05333333333333
GWK60_A00957,GWK60_A00957,ORF,CP048230.1,128085,130010,W,1926,0,0,0.0,0.0,0.0,1926,1.0,0.9999999680789456,-22.550696064744134,0,0,1909,0.9911734164070612,9999,83.02631578947368
GWK60_A00979,GWK60_A00979,ORF,CP048230.1,130228,131835,C,1608,2,510,0.0012437810945273632,0.09378668455475432,0.05847014822872152,958,0.595771144278607,0.5957706869663663,-13.553516583806513,2,510,1594,0.9912935323383084,804.0,75.40449438202248
GWK60_A01001,GWK60_A01001,ORF,CP048230.1,132712,132921,W,210,0,0,0.0,0.0,0.0,210,1.0,0.52497918747894,-22.550696064744134,0,0,193,0.919047619047619,9999,81.43939393939394
GWK60_A01023,GWK60_A01023,ORF,CP048230.1,133262,135667,W,2406,1,207,0.00041562759767248546,0.04148941372060046,0.02276378824911994,1876,0.7797173732335827,0.7797173730287491,-14.850256346603041,1,207,1930,0.802161263507897,2406.0,99.82352941176471
GWK60_A01045,GWK60_A01045,ORF,CP048230.1,136034,137863,W,1830,0,0,0.0,0.0,0.0,1830,1.0,0.999999916631899,-22.550696064744134,0,0,1690,0.9234972677595629,9999,84.4320987654321
GWK60_A01067,GWK60_A01067,ORF,CP048230.1,138245,140797,W,2553,0,0,0.0,0.0,0.0,2553,1.0,0.9999999999395981,-22.550696064744134,0,0,2360,0.9244026635330983,9999,106.30985915492958
GWK60_A01089,GWK60_A01089,ORF,CP048230.1,140956,141267,W,312,4,824,0.01282051282051282,1.315958164642375,0.7381548860893922,179,0.5737179487179487,0.4325768597575696,-12.862445755610956,2,791,94,0.30128205128205127,78.0,102.64473684210526
GWK60_A01111,DIP5,ORF,CP048230.1,142280,144121,W,1842,7,3053,0.003800217155266015,0.457609482446616,0.5460757633803933,823,0.44679695982627576,0.4467969267897184,-10.974211717947282,5,1144,1733,0.9408251900108577,263.14285714285717,120.41666666666667
GWK60_A01133,GWK60_A01133,ORF,CP048230.1,147012,147893,W,882,1,101,0.0011337868480725624,0.1762289821589013,0.05598206287440499,678,0.7687074829931972,0.7678691841392986,-15.878270722772639,1,101,859,0.9739229024943311,882.0,155.43396226415095
GWK60_A01155,GIT1,ORF,CP048230.1,148737,150332,C,1596,1,16,0.0006265664160401002,0.10562770562770563,0.0051112053751446685,882,0.5526315789473685,0.552631100665018,-18.463233223493795,1,16,1384,0.8671679197994987,1596.0,168.5818181818182
GWK60_A01177,EPA10,ORF,CP048230.1,152581,156771,W,4191,2,91,0.0004772130756382725,0.119064662371749,0.016024379613738312,1922,0.45860176568837985,0.45860176568837985,-16.02713410868712,1,72,2376,0.5669291338582677,2095.5,249.5
GWK60_A01199,PGD1,ORF,CP048230.1,157478,158917,W,1440,0,0,0.0,0.0,0.0,1440,1.0,0.999995881428255,-22.550696064744134,0,0,1399,0.9715277777777778,9999,315.4166666666667
GWK60_A01221,EPA9,ORF,CP048230.1,161505,165887,W,4383,3,68,0.0006844626967830253,0.2749124290373234,0.0332390720601554,2191,0.4998859228838695,0.4998859228838695,-16.442171607965964,2,30,2018,0.46041524070271506,1461.0,401.6470588235294
GWK60_A01243,GWK60_A01243,ORF,CP048230.1,166594,168033,W,1440,0,0,0.0,0.0,0.0,1440,1.0,0.999995881428255,-22.550696064744134,0,0,1399,0.9715277777777778,9999,380.36842105263156
