GWK60_A00121 , 863
GWK60_A00143 , 2
GWK60_A00209 , 93
GWK60_A00231 , 2938
GWK60_A00253 , 3253
GWK60_A00275 , 9862
GWK60_A00341 , 744
GWK60_A00363 , 2509
GWK60_A00385 , 183
GWK60_A00407 , 18709
GWK60_A00451 , 57943
GWK60_A00473 , 1661
GWK60_A00495 , 621
GWK60_A00517 , 17
GWK60_A00539 , 881
GWK60_A00583 , 6321
GWK60_A00605 , 6183
GWK60_A00627 , 2808
GWK60_A00649 , 20631
GWK60_A00671 , 16209
GWK60_A00715 , 2217
GWK60_A00759 , 552
GWK60_A00781 , 541
GWK60_A00825 , 163
GWK60_A00847 , 1875
GWK60_A00891 , 39147
GWK60_A00935 , 101
GWK60_A00957 , 5638
GWK60_A00979 , 2693
GWK60_A01023 , 2480
GWK60_A01067 , 1
GWK60_A01089 , 6228
GWK60_A01111 , 19345
GWK60_A01133 , 2416
GWK60_A01155 , 2946
GWK60_A01177 , 3075
GWK60_A01199 , 41
GWK60_A01221 , 3605
GWK60_A01243 , 399
GWK60_A01265 , 2867
GWK60_A01309 , 410
GWK60_A01331 , 484
GWK60_A01397 , 35
GWK60_A01419 , 4199
GWK60_A01441 , 42028
GWK60_A01507 , 5993
GWK60_A01595 , 5551
GWK60_A01617 , 4266
GWK60_A01639 , 2477
GWK60_A01661 , 979
GWK60_A01705 , 828
GWK60_A01727 , 100
GWK60_A01859 , 2238
GWK60_A01947 , 1314
GWK60_A01969 , 3
GWK60_A02035 , 1539
GWK60_A02057 , 3144
GWK60_A02079 , 9898
GWK60_A02101 , 431
GWK60_A02123 , 4319
GWK60_A02167 , 577
GWK60_A02233 , 1
GWK60_A02255 , 243
GWK60_A02299 , 15
GWK60_A02321 , 1680
GWK60_A02343 , 594
GWK60_A02365 , 901
GWK60_A02387 , 5640
GWK60_A02431 , 813
GWK60_A02739 , 170
GWK60_A02761 , 93
GWK60_A02849 , 561
GWK60_A02915 , 329
GWK60_A02937 , 10087
GWK60_A02981 , 2469
GWK60_A03025 , 971
GWK60_A03069 , 1547
GWK60_A03091 , 940
GWK60_A03179 , 20863
GWK60_A03223 , 244
GWK60_A03289 , 224
GWK60_A03311 , 8
GWK60_A03355 , 94
GWK60_A03377 , 6830
GWK60_A03421 , 10
GWK60_A03575 , 2058
GWK60_A03619 , 350
GWK60_A03663 , 1252
GWK60_A03707 , 106
GWK60_A03751 , 2
GWK60_A03795 , 223
GWK60_A03971 , 3067
GWK60_A04147 , 1912
GWK60_A04169 , 4688
GWK60_A04191 , 632
GWK60_A04279 , 1
GWK60_A04301 , 258
GWK60_A04323 , 669
GWK60_A04345 , 570
GWK60_A04477 , 75
GWK60_A04543 , 6
GWK60_A04609 , 139
GWK60_A04631 , 84
GWK60_A04675 , 1417
GWK60_A04697 , 1
GWK60_A00187 , 13
GWK60_A00429 , 44
GWK60_A00693 , 33
GWK60_A00803 , 742
GWK60_A00869 , 77
GWK60_A01001 , 30
GWK60_A01045 , 969
GWK60_A01375 , 1400
GWK60_A01463 , 467
GWK60_A01815 , 709
GWK60_A01837 , 6
GWK60_A02277 , 3
GWK60_A02475 , 210
GWK60_A02541 , 391
GWK60_A03201 , 622
GWK60_A03245 , 1199
GWK60_A03465 , 2
GWK60_A03487 , 30
GWK60_A03773 , 469
GWK60_A03839 , 376
GWK60_A03883 , 27
GWK60_A04081 , 2543
GWK60_A04103 , 2084
GWK60_A04125 , 1255
GWK60_A04213 , 935
GWK60_A04235 , 127
GWK60_A04257 , 996
GWK60_A04455 , 19
GWK60_A04499 , 1
GWK60_A04565 , 157
GWK60_B00165 , 8
GWK60_B00253 , 120
GWK60_B00363 , 1666
GWK60_B00429 , 572
GWK60_B00495 , 454
GWK60_B00539 , 19
GWK60_B00583 , 571
GWK60_B00605 , 751
GWK60_B00649 , 533
GWK60_B00737 , 1598
GWK60_B00759 , 1189
GWK60_B00803 , 605
GWK60_B00825 , 466
GWK60_B00847 , 27
GWK60_B00913 , 2977
GWK60_B00935 , 61
GWK60_B00957 , 1
GWK60_B00979 , 1
GWK60_B01001 , 2
GWK60_B01089 , 365
GWK60_B01287 , 346
GWK60_B01397 , 171
GWK60_B01419 , 686
GWK60_B01507 , 4
GWK60_B01529 , 14
GWK60_B01595 , 117
GWK60_B01771 , 133
GWK60_B01815 , 1978
GWK60_B01903 , 916
GWK60_B01991 , 880
GWK60_B02123 , 273
GWK60_B02189 , 641
GWK60_B02255 , 6563
GWK60_B02277 , 996
GWK60_B02321 , 5081
GWK60_B02387 , 129
GWK60_B02409 , 3071
GWK60_B02431 , 3375
GWK60_B02475 , 774
GWK60_B02541 , 116
GWK60_B02585 , 967
GWK60_B02717 , 23448
GWK60_B02739 , 1890
GWK60_B02761 , 559
GWK60_B02783 , 9877
GWK60_B02805 , 134
GWK60_B02827 , 6441
GWK60_B02871 , 10936
GWK60_B02915 , 1985
GWK60_B03003 , 214
GWK60_B03113 , 6
GWK60_B03135 , 487
GWK60_B03157 , 15
GWK60_B03223 , 1091
GWK60_B03245 , 2954
GWK60_B03267 , 1244
GWK60_B03289 , 82
GWK60_B03311 , 737
GWK60_B03333 , 10472
GWK60_B03355 , 13756
GWK60_B03509 , 32658
GWK60_B03531 , 43525
GWK60_B03641 , 41789
GWK60_B03663 , 15418
GWK60_B03685 , 771
GWK60_B03707 , 2503
GWK60_B03729 , 1385
GWK60_B03773 , 2001
GWK60_B03817 , 531
GWK60_B03839 , 1975
GWK60_B03861 , 35
GWK60_B03883 , 2186
GWK60_B03927 , 874
GWK60_B04059 , 1242
GWK60_B04081 , 1916
GWK60_B04103 , 2668
GWK60_B04147 , 1202
GWK60_B04169 , 1867
GWK60_B04191 , 1177
GWK60_B04213 , 1127
GWK60_B04235 , 1654
GWK60_B04279 , 3103
GWK60_B04301 , 517
GWK60_B04323 , 3686
GWK60_B04345 , 1156
GWK60_B04411 , 22957
GWK60_B04433 , 4938
GWK60_B04455 , 3453
GWK60_B04499 , 1432
GWK60_B04521 , 4355
GWK60_B04543 , 2257
GWK60_B04565 , 7879
GWK60_B04587 , 2904
GWK60_B04609 , 9763
GWK60_B04631 , 775
GWK60_B04653 , 2664
GWK60_B04675 , 937
GWK60_B04697 , 1528
GWK60_B04719 , 52
GWK60_B04741 , 4290
GWK60_B04763 , 1159
GWK60_B04785 , 3820
GWK60_B04807 , 1982
GWK60_B04829 , 3006
GWK60_B04895 , 1483
GWK60_B04917 , 45
GWK60_B00385 , 1064
GWK60_B00473 , 127
GWK60_B00627 , 1
GWK60_B00693 , 25
GWK60_B00781 , 454
GWK60_B01243 , 1
GWK60_B01441 , 379
GWK60_B01551 , 5
GWK60_B01661 , 1
GWK60_B01683 , 14
GWK60_B01947 , 194
GWK60_B01969 , 11
GWK60_B02101 , 4
GWK60_B02167 , 215
GWK60_B02233 , 1475
GWK60_B02299 , 1
GWK60_B02497 , 85
GWK60_B02629 , 501
GWK60_B02651 , 117
GWK60_B02695 , 530
GWK60_B02849 , 1483
GWK60_B02937 , 160
GWK60_B03201 , 659
GWK60_B03399 , 351
GWK60_B03443 , 224
GWK60_B03465 , 1205
GWK60_B03949 , 844
GWK60_B03971 , 1527
GWK60_B04015 , 465
GWK60_B04257 , 472
GWK60_C00033 , 253
GWK60_C00055 , 644
GWK60_C00077 , 1248
GWK60_C00143 , 2259
GWK60_C00209 , 3144
GWK60_C00231 , 352
GWK60_C00341 , 1079
GWK60_C00363 , 4393
GWK60_C00429 , 486
GWK60_C00583 , 417
GWK60_C00671 , 493
GWK60_C00693 , 14641
GWK60_C00715 , 67
GWK60_C00759 , 1
GWK60_C00869 , 252
GWK60_C00913 , 2
GWK60_C01089 , 795
GWK60_C01111 , 1363
GWK60_C01177 , 17788
GWK60_C01221 , 636
GWK60_C01265 , 114
GWK60_C01287 , 97
GWK60_C01309 , 1691
GWK60_C01353 , 12
GWK60_C01397 , 461
GWK60_C01419 , 3099
GWK60_C01441 , 479
GWK60_C01463 , 523
GWK60_C01639 , 181
GWK60_C01661 , 523
GWK60_C01771 , 274
GWK60_C01815 , 1095
GWK60_C01837 , 626
GWK60_C01859 , 750
GWK60_C01903 , 1542
GWK60_C01925 , 600
GWK60_C01969 , 9
GWK60_C01991 , 7750
GWK60_C02035 , 4157
GWK60_C02123 , 4537
GWK60_C02167 , 483
GWK60_C02409 , 1135
GWK60_C02453 , 312
GWK60_C02475 , 63
GWK60_C02519 , 1941
GWK60_C02541 , 281
GWK60_C02563 , 1415
GWK60_C02585 , 1289
GWK60_C02695 , 41
GWK60_C02717 , 428
GWK60_C02805 , 6568
