GWK60_A00121 , 1172
GWK60_A00231 , 1487
GWK60_A00253 , 8894
GWK60_A00275 , 7530
GWK60_A00341 , 155
GWK60_A00363 , 281
GWK60_A00407 , 35107
GWK60_A00451 , 33348
GWK60_A00473 , 1082
GWK60_A00517 , 843
GWK60_A00561 , 1346
GWK60_A00583 , 6610
GWK60_A00605 , 2096
GWK60_A00627 , 5417
GWK60_A00649 , 17448
GWK60_A00671 , 24262
GWK60_A00759 , 1463
GWK60_A00781 , 70
GWK60_A00803 , 1371
GWK60_A00847 , 3563
GWK60_A00891 , 37296
GWK60_A00935 , 1
GWK60_A00957 , 2995
GWK60_A00979 , 3002
GWK60_A01023 , 2130
GWK60_A01089 , 3606
GWK60_A01111 , 13938
GWK60_A01133 , 1993
GWK60_A01155 , 123
GWK60_A01177 , 806
GWK60_A01221 , 1903
GWK60_A01243 , 1241
GWK60_A01265 , 3518
GWK60_A01397 , 97
GWK60_A01419 , 5039
GWK60_A01441 , 24395
GWK60_A01463 , 1317
GWK60_A01507 , 530
GWK60_A01595 , 4627
GWK60_A01617 , 221
GWK60_A01639 , 393
GWK60_A01947 , 330
GWK60_A01969 , 1763
GWK60_A02057 , 647
GWK60_A02079 , 3925
GWK60_A02101 , 1063
GWK60_A02123 , 10172
GWK60_A02167 , 508
GWK60_A02277 , 2081
GWK60_A02387 , 8329
GWK60_A02409 , 780
GWK60_A02519 , 53
GWK60_A02607 , 126
GWK60_A02739 , 660
GWK60_A02805 , 501
GWK60_A02915 , 2029
GWK60_A02937 , 6983
GWK60_A02981 , 1506
GWK60_A03069 , 3171
GWK60_A03091 , 1039
GWK60_A03113 , 1716
GWK60_A03179 , 11334
GWK60_A03223 , 1
GWK60_A03355 , 2
GWK60_A03377 , 13616
GWK60_A03487 , 963
GWK60_A03597 , 2
GWK60_A03619 , 267
GWK60_A03795 , 14
GWK60_A03971 , 329
GWK60_A04037 , 313
GWK60_A04169 , 4038
GWK60_A04367 , 1
GWK60_A04631 , 843
GWK60_A04675 , 69
GWK60_A04697 , 17
GWK60_A00077 , 3292
GWK60_A00209 , 705
