GWK60_A00055 , 0
GWK60_A00121 , 1471
GWK60_A00143 , 0
GWK60_A00165 , 158
GWK60_A00209 , 0
GWK60_A00231 , 868
GWK60_A00253 , 2176
GWK60_A00275 , 5576
GWK60_A00341 , 31
GWK60_A00363 , 1660
GWK60_A00385 , 0
GWK60_A00407 , 13647
GWK60_A00429 , 670
GWK60_A00451 , 49831
GWK60_A00473 , 265
GWK60_A00495 , 1
GWK60_A00517 , 30
GWK60_A00539 , 1
GWK60_A00561 , 38
GWK60_A00583 , 1304
GWK60_A00605 , 2426
GWK60_A00627 , 1446
GWK60_A00649 , 27626
GWK60_A00671 , 19002
GWK60_A00715 , 0
GWK60_A00759 , 1145
GWK60_A00781 , 2
GWK60_A00803 , 970
GWK60_A00825 , 0
GWK60_A00847 , 2
GWK60_A00891 , 37457
GWK60_A00913 , 2
GWK60_A00935 , 4
GWK60_A00957 , 4215
GWK60_A00979 , 1
GWK60_A01023 , 2184
GWK60_A01067 , 0
GWK60_A01089 , 8548
GWK60_A01111 , 24900
GWK60_A01133 , 2673
GWK60_A01155 , 1038
GWK60_A01177 , 1331
GWK60_A01199 , 0
GWK60_A01221 , 1062
GWK60_A01243 , 0
GWK60_A01265 , 4664
GWK60_A01287 , 1
GWK60_A01397 , 0
GWK60_A01419 , 225
GWK60_A01441 , 13855
GWK60_A01507 , 5060
GWK60_A01529 , 0
GWK60_A01595 , 1774
GWK60_A01617 , 158
GWK60_A01639 , 5559
GWK60_A01661 , 341
GWK60_A01683 , 0
GWK60_A01837 , 3
GWK60_A01969 , 763
GWK60_A02035 , 1271
GWK60_A02057 , 2
GWK60_A02079 , 9124
GWK60_A02101 , 58
GWK60_A02123 , 2070
GWK60_A02167 , 7
GWK60_A02233 , 0
GWK60_A02255 , 1
GWK60_A02299 , 0
GWK60_A02475 , 0
GWK60_A02585 , 0
GWK60_A02651 , 455
GWK60_A02739 , 1
GWK60_A02915 , 3019
GWK60_A02937 , 3146
GWK60_A02981 , 7932
GWK60_A03069 , 2924
GWK60_A03179 , 4494
GWK60_A03245 , 0
GWK60_A03289 , 0
GWK60_A03311 , 1
GWK60_A03333 , 0
GWK60_A03355 , 4
GWK60_A03377 , 7849
GWK60_A03685 , 336
GWK60_A03795 , 248
GWK60_A03817 , 1
GWK60_A04081 , 1270
GWK60_A04169 , 108
GWK60_A04191 , 530
GWK60_A04235 , 118
GWK60_A04279 , 0
GWK60_A04301 , 439
GWK60_A04323 , 321
GWK60_A04345 , 46
GWK60_A04367 , 230
GWK60_A04499 , 0
GWK60_A04609 , 0
GWK60_A04631 , 548
GWK60_A04675 , 497
GWK60_A04697 , 16
GWK60_A00033 , 0
GWK60_A01045 , 174
GWK60_A01331 , 0
GWK60_A01463 , 1727
GWK60_A01573 , 85
GWK60_A01705 , 4
GWK60_A01815 , 0
GWK60_A01859 , 3
GWK60_A01947 , 0
GWK60_A01991 , 0
GWK60_A02277 , 0
GWK60_A02387 , 166
GWK60_A02673 , 502
GWK60_A02695 , 0
GWK60_A02959 , 0
GWK60_A03003 , 0
GWK60_A03025 , 0
GWK60_A03201 , 0
GWK60_A03223 , 93
GWK60_A03421 , 0
GWK60_A03553 , 0
GWK60_A03619 , 2
GWK60_A03641 , 0
GWK60_A03729 , 0
GWK60_A03883 , 0
GWK60_A03905 , 0
GWK60_A03971 , 42
GWK60_A04015 , 0
GWK60_A04147 , 0
GWK60_A04213 , 0
GWK60_A04257 , 0
GWK60_B00143 , 0
GWK60_B00253 , 0
GWK60_B00297 , 399
GWK60_B00363 , 527
GWK60_B00385 , 1
GWK60_B00473 , 0
