GWK60_A00011 , 0
GWK60_A00121 , 1800
GWK60_A00143 , 0
GWK60_A00209 , 477
GWK60_A00231 , 7
GWK60_A00253 , 3199
GWK60_A00275 , 3734
GWK60_A00341 , 1269
GWK60_A00363 , 2554
GWK60_A00407 , 22902
GWK60_A00429 , 302
GWK60_A00451 , 24596
GWK60_A00473 , 357
GWK60_A00539 , 7
GWK60_A00561 , 0
GWK60_A00583 , 3626
GWK60_A00605 , 2837
GWK60_A00627 , 5595
GWK60_A00649 , 19879
GWK60_A00671 , 20199
GWK60_A00693 , 0
GWK60_A00715 , 2243
GWK60_A00759 , 1
GWK60_A00825 , 252
GWK60_A00847 , 54
GWK60_A00891 , 26039
GWK60_A00935 , 1043
GWK60_A00957 , 1137
GWK60_A00979 , 957
GWK60_A01023 , 746
GWK60_A01089 , 1930
GWK60_A01111 , 9181
GWK60_A01133 , 800
GWK60_A01155 , 5159
GWK60_A01177 , 1169
GWK60_A01221 , 2048
GWK60_A01265 , 2153
GWK60_A01397 , 0
GWK60_A01419 , 507
GWK60_A01441 , 16976
GWK60_A01463 , 647
GWK60_A01507 , 1776
GWK60_A01529 , 7
GWK60_A01573 , 0
GWK60_A01595 , 497
GWK60_A01617 , 39
GWK60_A01639 , 300
GWK60_A01683 , 146
GWK60_A01705 , 55
GWK60_A01903 , 0
GWK60_A01969 , 1118
GWK60_A02035 , 293
GWK60_A02057 , 20
GWK60_A02079 , 4625
GWK60_A02101 , 5
GWK60_A02123 , 1729
GWK60_A02167 , 3
GWK60_A02277 , 3
GWK60_A02299 , 126
GWK60_A02321 , 0
GWK60_A02387 , 2518
GWK60_A02431 , 0
GWK60_A02475 , 0
GWK60_A02651 , 808
GWK60_A02739 , 0
GWK60_A02915 , 4
GWK60_A02937 , 4257
GWK60_A02981 , 1565
GWK60_A03025 , 0
GWK60_A03069 , 158
GWK60_A03091 , 8
GWK60_A03179 , 8588
GWK60_A03223 , 26
GWK60_A03311 , 410
GWK60_A03377 , 2075
GWK60_A03575 , 1
GWK60_A03619 , 1
GWK60_A03685 , 3
GWK60_A03751 , 0
GWK60_A03795 , 38
GWK60_A03817 , 0
GWK60_A04015 , 0
GWK60_A04037 , 1
GWK60_A04081 , 66
GWK60_A04147 , 0
GWK60_A04169 , 1292
GWK60_A04213 , 0
GWK60_A04301 , 0
GWK60_A04323 , 128
GWK60_A04631 , 729
GWK60_A04675 , 937
GWK60_A04697 , 42
GWK60_A00319 , 0
GWK60_A00517 , 64
GWK60_A00803 , 0
GWK60_A00913 , 0
GWK60_A01045 , 0
GWK60_A01067 , 0
GWK60_A01375 , 0
GWK60_A01727 , 1
GWK60_A01815 , 0
GWK60_A01837 , 0
GWK60_A01859 , 39
GWK60_A01947 , 1
GWK60_A02211 , 2
GWK60_A02453 , 0
GWK60_A02695 , 98
GWK60_A02959 , 0
GWK60_A03465 , 0
GWK60_A03553 , 0
GWK60_A03641 , 0
GWK60_A03707 , 0
GWK60_A03905 , 0
GWK60_A03971 , 0
GWK60_A04125 , 0
GWK60_A04191 , 0
GWK60_A04235 , 0
GWK60_A04345 , 266
GWK60_A04477 , 0
GWK60_A04565 , 0
GWK60_B00121 , 0
GWK60_B00253 , 725
GWK60_B00363 , 369
GWK60_B00473 , 0
GWK60_B00517 , 1
GWK60_B00605 , 62
GWK60_B00693 , 1
GWK60_B00737 , 2622
GWK60_B00759 , 2094
GWK60_B00803 , 355
GWK60_B00847 , 0
GWK60_B00913 , 3747
GWK60_B01089 , 499
GWK60_B01111 , 0
GWK60_B01221 , 1
GWK60_B01287 , 261
GWK60_B01309 , 0
GWK60_B01331 , 0
GWK60_B01419 , 25
GWK60_B01441 , 0
GWK60_B01507 , 843
GWK60_B01705 , 0
GWK60_B01771 , 48
GWK60_B01815 , 519
GWK60_B01859 , 376
GWK60_B01925 , 0
GWK60_B01947 , 1
GWK60_B01969 , 0
GWK60_B01991 , 0
GWK60_B02057 , 1
GWK60_B02145 , 353
GWK60_B02211 , 547
GWK60_B02277 , 294
GWK60_B02321 , 5485
GWK60_B02409 , 507
GWK60_B02475 , 928
GWK60_B02497 , 802
GWK60_B02541 , 0
GWK60_B02563 , 0
GWK60_B02585 , 347
GWK60_B02629 , 174
GWK60_B02651 , 460
GWK60_B02717 , 6816
GWK60_B02739 , 1440
GWK60_B02761 , 775
GWK60_B02783 , 6243
GWK60_B02805 , 4
GWK60_B02827 , 2375
GWK60_B02849 , 517
GWK60_B02871 , 5318
GWK60_B02915 , 0
GWK60_B02959 , 78
GWK60_B03003 , 0
GWK60_B03201 , 0
GWK60_B03245 , 2149
GWK60_B03267 , 1216
GWK60_B03333 , 9802
GWK60_B03355 , 13700
GWK60_B03421 , 0
GWK60_B03509 , 120696
GWK60_B03531 , 10687
GWK60_B03641 , 48879
GWK60_B03663 , 19791
GWK60_B03685 , 40
GWK60_B03707 , 757
GWK60_B03729 , 1427
GWK60_B03817 , 43
GWK60_B03839 , 310
GWK60_B03883 , 1
GWK60_B03927 , 338
GWK60_B03971 , 689
GWK60_B04015 , 166
GWK60_B04059 , 2018
GWK60_B04081 , 1530
GWK60_B04103 , 726
GWK60_B04125 , 0
GWK60_B04147 , 146
GWK60_B04169 , 1148
GWK60_B04191 , 2618
GWK60_B04213 , 879
GWK60_B04235 , 213
GWK60_B04257 , 703
GWK60_B04279 , 634
GWK60_B04323 , 550
GWK60_B04345 , 218
GWK60_B04411 , 9241
GWK60_B04433 , 1172
GWK60_B04455 , 6410
GWK60_B04499 , 998
GWK60_B04521 , 3213
GWK60_B04543 , 830
GWK60_B04565 , 2476
GWK60_B04587 , 699
GWK60_B04609 , 2527
GWK60_B04631 , 61
GWK60_B04653 , 1599
GWK60_B04675 , 1597
GWK60_B04697 , 1167
GWK60_B04719 , 450
GWK60_B04741 , 6616
GWK60_B04763 , 1985
