GWK60_A00099 , 2
GWK60_A00121 , 573
GWK60_A00143 , 723
GWK60_A00209 , 169
GWK60_A00231 , 599
GWK60_A00253 , 3110
GWK60_A00275 , 1469
GWK60_A00341 , 1725
GWK60_A00363 , 3149
GWK60_A00385 , 0
GWK60_A00407 , 8162
GWK60_A00429 , 129
GWK60_A00451 , 41334
GWK60_A00473 , 1518
GWK60_A00517 , 59
GWK60_A00539 , 495
GWK60_A00561 , 2445
GWK60_A00583 , 4031
GWK60_A00605 , 4842
GWK60_A00627 , 3661
GWK60_A00649 , 14473
GWK60_A00671 , 24077
GWK60_A00759 , 230
GWK60_A00781 , 1
GWK60_A00803 , 177
GWK60_A00847 , 534
GWK60_A00891 , 27433
GWK60_A00935 , 162
GWK60_A00957 , 3539
GWK60_A00979 , 2245
GWK60_A01023 , 654
GWK60_A01089 , 5390
GWK60_A01111 , 8705
GWK60_A01133 , 1406
GWK60_A01155 , 661
GWK60_A01177 , 2266
GWK60_A01221 , 919
GWK60_A01243 , 490
GWK60_A01265 , 3576
GWK60_A01287 , 0
GWK60_A01331 , 0
GWK60_A01397 , 2
GWK60_A01419 , 2613
GWK60_A01441 , 26897
GWK60_A01463 , 943
GWK60_A01507 , 4244
GWK60_A01573 , 1
GWK60_A01595 , 1574
GWK60_A01617 , 1636
GWK60_A01639 , 273
GWK60_A01705 , 1517
GWK60_A01815 , 1
GWK60_A01837 , 76
GWK60_A01859 , 414
GWK60_A01947 , 193
GWK60_A01969 , 593
GWK60_A02035 , 554
GWK60_A02057 , 1
GWK60_A02079 , 9007
GWK60_A02101 , 213
GWK60_A02123 , 2013
GWK60_A02167 , 1694
GWK60_A02233 , 0
GWK60_A02277 , 443
GWK60_A02299 , 372
GWK60_A02321 , 161
GWK60_A02365 , 190
GWK60_A02387 , 3252
GWK60_A02431 , 15
GWK60_A02475 , 0
GWK60_A02541 , 0
GWK60_A02585 , 0
GWK60_A02695 , 131
GWK60_A02739 , 4
GWK60_A02805 , 436
GWK60_A02915 , 784
GWK60_A02937 , 5070
GWK60_A02981 , 673
GWK60_A03025 , 347
GWK60_A03069 , 656
GWK60_A03091 , 81
GWK60_A03113 , 0
GWK60_A03179 , 18900
GWK60_A03223 , 28
GWK60_A03289 , 0
GWK60_A03355 , 218
GWK60_A03377 , 11641
GWK60_A03465 , 0
GWK60_A03487 , 0
GWK60_A03575 , 14
GWK60_A03597 , 0
GWK60_A03619 , 661
GWK60_A03641 , 2
GWK60_A03707 , 0
GWK60_A03795 , 1
GWK60_A03839 , 1
GWK60_A03927 , 0
GWK60_A04037 , 819
GWK60_A04125 , 181
GWK60_A04169 , 733
GWK60_A04301 , 2
GWK60_A04345 , 1537
GWK60_A04367 , 0
GWK60_A04477 , 0
GWK60_A04543 , 0
GWK60_A04675 , 57
GWK60_A00715 , 1532
GWK60_A01045 , 0
GWK60_A01067 , 0
GWK60_A01309 , 69
GWK60_A01375 , 0
GWK60_A01529 , 0
GWK60_A01683 , 23
GWK60_A01749 , 0
GWK60_A02145 , 1
GWK60_A02211 , 0
GWK60_A02255 , 0
GWK60_A02343 , 0
GWK60_A02519 , 0
GWK60_A02827 , 0
GWK60_A02849 , 0
GWK60_A03003 , 0
GWK60_A03311 , 76
GWK60_A03685 , 6
GWK60_A03773 , 0
GWK60_A03817 , 0
GWK60_A03971 , 0
GWK60_A04015 , 0
GWK60_A04059 , 0
GWK60_A04081 , 231
GWK60_A04103 , 0
GWK60_A04147 , 0
GWK60_A04191 , 149
GWK60_A04213 , 0
GWK60_A04323 , 0
GWK60_A04499 , 1
GWK60_A04565 , 0
GWK60_A04587 , 0
GWK60_A04631 , 128
GWK60_B00143 , 39
GWK60_B00165 , 0
GWK60_B00253 , 566
GWK60_B00363 , 1689
GWK60_B00385 , 674
GWK60_B00429 , 8
GWK60_B00495 , 0
GWK60_B00517 , 163
GWK60_B00583 , 70
GWK60_B00605 , 323
GWK60_B00627 , 28
GWK60_B00649 , 36
GWK60_B00693 , 225
