GWK60_A00099 , 205
GWK60_A00121 , 1314
GWK60_A00143 , 1095
GWK60_A00209 , 506
GWK60_A00231 , 1302
GWK60_A00253 , 4621
GWK60_A00275 , 2388
GWK60_A00341 , 2518
GWK60_A00363 , 4458
GWK60_A00385 , 700
GWK60_A00407 , 11023
GWK60_A00429 , 591
GWK60_A00451 , 46764
GWK60_A00473 , 2180
GWK60_A00517 , 610
GWK60_A00539 , 929
GWK60_A00561 , 4588
GWK60_A00583 , 6073
GWK60_A00605 , 5579
GWK60_A00627 , 6021
GWK60_A00649 , 17215
GWK60_A00671 , 26834
GWK60_A00759 , 662
GWK60_A00781 , 89
GWK60_A00803 , 690
GWK60_A00847 , 1176
GWK60_A00891 , 34176
GWK60_A00935 , 508
GWK60_A00957 , 4910
GWK60_A00979 , 3896
GWK60_A01023 , 1028
GWK60_A01089 , 7317
GWK60_A01111 , 14654
GWK60_A01133 , 2342
GWK60_A01155 , 964
GWK60_A01177 , 3889
GWK60_A01221 , 2113
GWK60_A01243 , 1007
GWK60_A01265 , 4472
GWK60_A01287 , 17
GWK60_A01331 , 15
GWK60_A01397 , 18
GWK60_A01419 , 4262
GWK60_A01441 , 33289
GWK60_A01463 , 1646
GWK60_A01507 , 6123
GWK60_A01573 , 14
GWK60_A01595 , 2359
GWK60_A01617 , 2317
GWK60_A01639 , 1389
GWK60_A01705 , 2273
GWK60_A01815 , 129
GWK60_A01837 , 250
GWK60_A01859 , 1469
GWK60_A01947 , 655
GWK60_A01969 , 1154
GWK60_A02035 , 1556
GWK60_A02057 , 186
GWK60_A02079 , 11697
GWK60_A02101 , 1318
GWK60_A02123 , 4126
GWK60_A02167 , 2732
GWK60_A02233 , 44
GWK60_A02277 , 1855
GWK60_A02299 , 772
GWK60_A02321 , 1207
GWK60_A02365 , 578
GWK60_A02387 , 5279
GWK60_A02431 , 152
GWK60_A02475 , 195
GWK60_A02541 , 858
GWK60_A02585 , 42
GWK60_A02695 , 273
GWK60_A02739 , 398
GWK60_A02805 , 1122
GWK60_A02915 , 1391
GWK60_A02937 , 6068
GWK60_A02981 , 1179
GWK60_A03025 , 693
GWK60_A03069 , 3490
GWK60_A03091 , 660
GWK60_A03113 , 435
GWK60_A03179 , 28501
GWK60_A03223 , 371
GWK60_A03289 , 163
GWK60_A03355 , 973
GWK60_A03377 , 13166
GWK60_A03465 , 28
GWK60_A03487 , 85
GWK60_A03575 , 187
GWK60_A03597 , 1
GWK60_A03619 , 2106
GWK60_A03641 , 398
GWK60_A03707 , 668
GWK60_A03795 , 187
GWK60_A03839 , 293
GWK60_A03927 , 75
GWK60_A04037 , 2157
GWK60_A04125 , 572
GWK60_A04169 , 1731
GWK60_A04301 , 172
GWK60_A04345 , 2458
GWK60_A04367 , 63
GWK60_A04477 , 63
GWK60_A04543 , 1
GWK60_A04675 , 821
GWK60_A00715 , 2734
GWK60_A01045 , 146
GWK60_A01067 , 561
GWK60_A01309 , 1003
GWK60_A01375 , 1
GWK60_A01529 , 41
GWK60_A01683 , 233
GWK60_A01749 , 637
GWK60_A02145 , 156
GWK60_A02211 , 1
GWK60_A02255 , 446
GWK60_A02343 , 159
GWK60_A02519 , 1
GWK60_A02827 , 39
GWK60_A02849 , 573
GWK60_A03003 , 31
GWK60_A03311 , 302
GWK60_A03685 , 1465
GWK60_A03773 , 3
GWK60_A03817 , 36
GWK60_A03971 , 227
GWK60_A04015 , 894
GWK60_A04059 , 1666
GWK60_A04081 , 1140
GWK60_A04103 , 264
GWK60_A04147 , 205
GWK60_A04191 , 741
GWK60_A04213 , 118
GWK60_A04323 , 1
GWK60_A04499 , 4
GWK60_A04565 , 219
GWK60_A04587 , 563
GWK60_A04631 , 417
GWK60_B00143 , 424
GWK60_B00165 , 1
GWK60_B00253 , 1485
GWK60_B00363 , 2506
GWK60_B00385 , 1136
GWK60_B00429 , 36
GWK60_B00495 , 531
GWK60_B00517 , 1539
GWK60_B00583 , 246
GWK60_B00605 , 789
GWK60_B00627 , 337
GWK60_B00649 , 2191
GWK60_B00693 , 611
GWK60_B00737 , 5379
GWK60_B00759 , 37
GWK60_B00781 , 2091
GWK60_B00803 , 4290
GWK60_B00847 , 830
GWK60_B00869 , 29
GWK60_B00891 , 653
GWK60_B00913 , 5274
GWK60_B01001 , 84
GWK60_B01089 , 436
GWK60_B01111 , 216
GWK60_B01177 , 106
GWK60_B01287 , 108
GWK60_B01397 , 454
GWK60_B01419 , 911
GWK60_B01551 , 438
GWK60_B01573 , 212
GWK60_B01595 , 14
GWK60_B01639 , 399
GWK60_B01771 , 1017
GWK60_B01815 , 1253
GWK60_B01859 , 1956
GWK60_B01903 , 234
GWK60_B01947 , 689
GWK60_B01991 , 763
GWK60_B02057 , 1261
GWK60_B02145 , 1333
GWK60_B02189 , 1482
GWK60_B02211 , 3002
GWK60_B02233 , 2053
GWK60_B02277 , 1041
GWK60_B02321 , 8988
GWK60_B02409 , 626
GWK60_B02431 , 2246
GWK60_B02475 , 779
GWK60_B02497 , 323
GWK60_B02585 , 347
GWK60_B02651 , 1933
GWK60_B02717 , 17475
GWK60_B02739 , 394
GWK60_B02783 , 11696
GWK60_B02827 , 8520
GWK60_B02849 , 262
GWK60_B02871 , 9566
GWK60_B02915 , 1861
GWK60_B02937 , 1137
GWK60_B02959 , 2254
GWK60_B03025 , 1031
GWK60_B03113 , 1386
GWK60_B03135 , 420
GWK60_B03157 , 156
GWK60_B03201 , 323
GWK60_B03223 , 253
GWK60_B03245 , 5102
GWK60_B03267 , 1035
GWK60_B03333 , 9758
GWK60_B03355 , 30406
GWK60_B03399 , 457
GWK60_B03465 , 150
GWK60_B03509 , 13178
GWK60_B03531 , 15544
GWK60_B03641 , 50991
GWK60_B03663 , 15259
GWK60_B03685 , 3
GWK60_B03707 , 5508
GWK60_B03729 , 2872
GWK60_B03817 , 2426
GWK60_B03839 , 1336
GWK60_B03883 , 136
GWK60_B03927 , 168
GWK60_B03949 , 26
GWK60_B03971 , 4450
GWK60_B04015 , 6
GWK60_B04059 , 3859
GWK60_B04081 , 1843
GWK60_B04103 , 2635
GWK60_B04147 , 521
GWK60_B04169 , 5954
GWK60_B04191 , 651
GWK60_B04235 , 1925
GWK60_B04257 , 1967
GWK60_B04279 , 1735
GWK60_B04301 , 688
GWK60_B04323 , 3429
GWK60_B04345 , 986
GWK60_B04411 , 19074
GWK60_B04433 , 4973
GWK60_B04455 , 8876
GWK60_B04499 , 2291
GWK60_B04521 , 6563
GWK60_B04543 , 4267
GWK60_B04565 , 9696
GWK60_B04587 , 2686
GWK60_B04609 , 4821
GWK60_B04631 , 18
GWK60_B04653 , 2309
GWK60_B04675 , 492
GWK60_B04697 , 3971
GWK60_B04741 , 3261
GWK60_B04763 , 1527
GWK60_B04785 , 116
GWK60_B04807 , 1112
GWK60_B04829 , 442
GWK60_B04851 , 13
GWK60_B04895 , 5737
GWK60_B04917 , 7
GWK60_B00011 , 8
GWK60_B00033 , 35
GWK60_B00275 , 1
GWK60_B00297 , 130
GWK60_B00407 , 22
GWK60_B00451 , 394
GWK60_B00935 , 696
GWK60_B01155 , 51
GWK60_B01243 , 2
GWK60_B01507 , 107
GWK60_B01617 , 154
GWK60_B02167 , 56
GWK60_B02299 , 1
GWK60_B02541 , 47
GWK60_B02629 , 123
GWK60_B02761 , 823
GWK60_B02805 , 1643
GWK60_B02981 , 285
GWK60_B03003 , 11
GWK60_B03091 , 1
GWK60_B03179 , 377
GWK60_B03289 , 316
GWK60_B03443 , 606
GWK60_B03575 , 408
GWK60_B03795 , 238
GWK60_B04213 , 834
GWK60_B04477 , 253
GWK60_B04719 , 210
GWK60_C00055 , 116
GWK60_C00077 , 1503
GWK60_C00099 , 626
GWK60_C00187 , 102
GWK60_C00209 , 869
GWK60_C00231 , 5
GWK60_C00253 , 265
GWK60_C00341 , 2033
GWK60_C00363 , 6324
GWK60_C00407 , 250
GWK60_C00451 , 212
GWK60_C00539 , 37
GWK60_C00605 , 4166
GWK60_C00627 , 908
GWK60_C00671 , 669
GWK60_C00693 , 13813
GWK60_C00825 , 890
GWK60_C00869 , 299
GWK60_C00935 , 615
GWK60_C00957 , 447
GWK60_C00979 , 601
GWK60_C01001 , 1127
GWK60_C01045 , 253
GWK60_C01111 , 171
GWK60_C01133 , 379
GWK60_C01155 , 413
GWK60_C01177 , 4004
GWK60_C01199 , 3427
GWK60_C01221 , 719
GWK60_C01265 , 1539
GWK60_C01287 , 30
GWK60_C01353 , 1252
GWK60_C01419 , 1934
GWK60_C01463 , 1348
GWK60_C01595 , 1
GWK60_C01639 , 1156
GWK60_C01727 , 58
GWK60_C01749 , 826
GWK60_C01771 , 5340
GWK60_C01815 , 1
GWK60_C01837 , 2027
GWK60_C01859 , 1238
GWK60_C01881 , 115
GWK60_C01903 , 1349
GWK60_C01925 , 764
GWK60_C01969 , 180
GWK60_C01991 , 8623
GWK60_C02013 , 2763
GWK60_C02035 , 4120
GWK60_C02123 , 13573
GWK60_C02299 , 1748
GWK60_C02365 , 274
GWK60_C02387 , 603
GWK60_C02409 , 964
GWK60_C02431 , 48
GWK60_C02453 , 36
GWK60_C02519 , 1945
GWK60_C02541 , 1315
GWK60_C02563 , 1832
GWK60_C02585 , 4395
GWK60_C02629 , 7
GWK60_C02695 , 427
GWK60_C02717 , 3712
