RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-22.5506030722742,0,0,5941,0.43371295079573663,9999,3183.5
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-22.5506030722742,0,0,691,0.3276434329065908,9999,1223.5833333333333
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,0,0,0.0,0.0,0.0,840,1.0,0.9983411989198255,-22.5506030722742,0,0,0,0.0,9999,370.89285714285717
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,0,0,0.0,0.0,0.0,2271,1.0,0.9999999989866457,-22.5506030722742,0,0,1639,0.7217084984588287,9999,301.21875
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-22.5506030722742,0,0,2068,0.948188904172398,9999,265.741935483871
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,2,438,0.0008396305625524769,0.10650920152509945,0.10786569806487784,1723,0.7233417296389588,0.7233417293973916,-13.772525942738842,1,143,1909,0.8014273719563392,1191.0,126.85245901639344
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-22.5506030722742,0,0,586,0.8720238095238095,9999,87.29310344827586
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,1,39,0.0012484394506866417,0.10779707184201566,0.01849945748468866,656,0.818976279650437,0.8169713598923884,-17.228674977386838,1,39,736,0.9188514357053683,801.0,86.34545454545454
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-22.5506030722742,0,0,526,0.88107202680067,9999,87.42592592592592
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,0,0,0.0,0.0,0.0,1530,1.0,0.9999983255095944,-22.5506030722742,0,0,860,0.5620915032679739,9999,94.8
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,2,251,0.0035087719298245615,0.31157894736842107,0.17439897968365498,478,0.8385964912280702,0.8183636557234284,-14.573323148774282,1,225,481,0.843859649122807,285.0,88.8
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,6,604,0.0025477707006369425,0.23151349711859265,0.1240764438860958,1452,0.6165605095541401,0.6165605092844099,-13.309811740112242,6,604,2344,0.9953290870488323,392.5,90.86904761904762
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,6,1495,0.001869158878504673,0.14088566687046905,0.20472716430419666,1189,0.37040498442367603,0.3704049844236447,-12.003708612386562,6,1495,3205,0.9984423676012462,535.0,75.37383177570094
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-22.5506030722742,0,0,754,0.9856209150326798,9999,70.35
GWK60_A00319,ERG4,ORF,CP048230.1,57279,58673,C,1395,0,0,0.0,0.0,0.0,1395,1.0,0.9999935408088644,-22.5506030722742,0,0,1321,0.9469534050179211,9999,74.15
GWK60_A00341,PDR1,ORF,CP048230.1,62211,65534,W,3324,2,9,0.0006016847172081829,0.04209663163051234,0.0009501170521134275,2456,0.7388688327316486,0.7388688327316286,-19.228674977386838,1,1,2672,0.8038507821901324,1662.0,69.96460176991151
GWK60_A00363,GWK60_A00363,ORF,CP048230.1,65791,68151,C,2361,4,443,0.0016941973739940702,0.10680444271757658,0.05437296796518499,936,0.39644218551461247,0.3964421853512786,-13.756187205924094,3,319,1967,0.8331215586615841,590.25,63.04132231404959
GWK60_A00385,PMA1,ORF,CP048230.1,69666,72374,C,2709,0,0,0.0,0.0,0.0,2709,1.0,0.9999999999873073,-22.5506030722742,0,0,2611,0.9638242894056848,9999,54.680672268907564
GWK60_A00407,GWK60_A00407,ORF,CP048230.1,73476,76844,W,3369,20,3667,0.005936479667557139,0.34120349157221613,0.24979240961838584,831,0.2466607301869991,0.24666073018699483,-10.709825148679146,20,3667,3181,0.9441970911249629,168.45,57.47572815533981
GWK60_A00429,GWK60_A00429,ORF,CP048230.1,77062,77871,C,810,3,195,0.003703703703703704,0.21736547868623338,0.05717741946887138,693,0.8555555555555555,0.8536409518206857,-14.935893228158992,0,0,329,0.40617283950617283,270.0,58.68867924528302
GWK60_A00451,GWK60_A00451,ORF,CP048230.1,78356,79594,C,1239,47,13479,0.037933817594834544,2.472658477167885,2.9014576016694664,364,0.2937853107344633,0.2937762805408699,-8.83207019620498,42,12118,1039,0.8385794995964487,26.361702127659573,65.18348623853211
GWK60_A00473,GWK60_A00473,ORF,CP048230.1,79931,81871,W,1941,3,65,0.0015455950540958269,0.09329920144255538,0.007453043206103202,836,0.43070582174137045,0.43070580990785456,-16.506208952915745,2,31,1519,0.7825862957238536,647.0,60.364583333333336
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,0,0,0.0,0.0,0.0,1923,1.0,0.9999999671068047,-22.5506030722742,0,0,1873,0.9739989599583984,9999,72.22429906542057
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,1,5,0.0015290519877675841,0.13222824576035586,0.003438153181335337,391,0.5978593272171254,0.5915455213726,-19.965640571553045,1,5,619,0.9464831804281345,654.0,86.47727272727273
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,0,0,0.0,0.0,0.0,384,1.0,0.8629487074245404,-22.5506030722742,0,0,0,0.0,9999,86.1938775510204
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,4,340,0.0048484848484848485,0.4124475524475525,0.18970012297795855,669,0.8109090909090909,0.809346684254829,-14.136975143250027,3,171,326,0.39515151515151514,206.25,85.0673076923077
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,6,611,0.002306805074971165,0.21010757244074102,0.13173358906207921,1161,0.4463667820069204,0.44636678199023716,-13.293215229581548,6,611,2326,0.8942714340638216,433.5,91.08163265306122
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,5,420,0.01718213058419244,1.7126288659793818,0.9340853810065289,112,0.3848797250859107,0.27441930662630776,-13.832926649207804,0,0,0,0.0,58.2,99.675
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,28,7457,0.01696969696969697,1.6386104951958613,2.908131752305666,303,0.18363636363636363,0.1836362710198396,-9.686029990500558,26,6868,1510,0.9151515151515152,58.92857142857143,96.5609756097561
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,48,5120,0.012668250197941409,1.220311742947968,0.8646798786702504,383,0.1010820797044075,0.10108207970440747,-10.228393228525306,42,4963,3571,0.9424650303510161,78.9375,96.32835820895522
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0.0,0.0,0.0,3489,1.0,0.9999999999999949,-22.5506030722742,0,0,3135,0.8985382631126397,9999,82.42424242424242
GWK60_A00715,GWK60_A00715,ORF,CP048230.1,106542,107636,W,1095,0,0,0.0,0.0,0.0,1095,1.0,0.9998702796695016,-22.5506030722742,0,0,1081,0.9872146118721461,9999,61.256410256410255
GWK60_A00737,GWK60_A00737,ORF,CP048230.1,107762,108751,C,990,0,0,0.0,0.0,0.0,990,1.0,0.9996293938593735,-22.5506030722742,0,0,571,0.5767676767676768,9999,60.56410256410256
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,5,305,0.0019561815336463224,0.14188069594034797,0.08033321413603103,1358,0.5312989045383412,0.5312989045071981,-14.293215229581548,1,98,1699,0.6647104851330203,511.2,72.52941176470588
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,1,1,0.0004426737494466578,0.02673068410120203,0.00014358271767441798,1853,0.8202744577246569,0.8202744567874494,-21.5506030722742,0,0,1641,0.7264276228419655,2259.0,60.38461538461539
GWK60_A00803,GWK60_A00803,ORF,CP048230.1,114196,118476,W,4281,4,260,0.000934361130576968,0.057582720837882906,0.01923783226654109,2523,0.5893482831114225,0.5893482831114225,-14.522697075704315,4,260,4273,0.998131277738846,1070.25,61.627906976744185
GWK60_A00825,GWK60_A00825,ORF,CP048230.1,118583,119263,C,681,0,0,0.0,0.0,0.0,681,1.0,0.9919179913746745,-22.5506030722742,0,0,497,0.7298091042584435,9999,61.01282051282051
GWK60_A00847,PEX23B,ORF,CP048230.1,119483,120694,W,1212,1,1,0.0008250825082508251,0.05213629471055214,0.00024523810123193863,643,0.5305280528052805,0.5305066913562508,-21.5506030722742,1,1,1009,0.8325082508250825,1212.0,63.189189189189186
GWK60_A00869,GWK60_A00869,ORF,CP048230.1,121621,121857,C,237,0,0,0.0,0.0,0.0,237,1.0,0.5914589784327801,-22.5506030722742,0,0,232,0.9789029535864979,9999,63.310810810810814
GWK60_A00891,GWK60_A00891,ORF,CP048230.1,122845,123504,W,660,37,10282,0.05606060606060606,3.0361795525346924,3.5350879378798554,103,0.15606060606060607,0.1545075218298619,-9.222629469660315,36,10268,640,0.9696969696969697,17.83783783783784,54.1588785046729
GWK60_A00913,GWK60_A00913,ORF,CP048230.1,123980,125215,W,1236,0,0,0.0,0.0,0.0,1236,1.0,0.9999683265470388,-22.5506030722742,0,0,1038,0.8398058252427184,9999,54.00934579439252
GWK60_A00935,GWK60_A00935,ORF,CP048230.1,126050,127501,C,1452,0,0,0.0,0.0,0.0,1452,1.0,0.9999963471528481,-22.5506030722742,0,0,1408,0.9696969696969697,9999,57.00961538461539
