GWK60_A00121 , 1
GWK60_A00143 , 1080
GWK60_A00231 , 1388
GWK60_A00253 , 2040
GWK60_A00275 , 1329
GWK60_A00341 , 0
GWK60_A00363 , 878
GWK60_A00407 , 11046
GWK60_A00429 , 0
GWK60_A00451 , 38473
GWK60_A00473 , 1221
GWK60_A00561 , 530
GWK60_A00583 , 2683
GWK60_A00627 , 3
GWK60_A00649 , 14516
GWK60_A00671 , 18699
GWK60_A00715 , 98
GWK60_A00759 , 14
GWK60_A00781 , 3
GWK60_A00847 , 0
GWK60_A00891 , 23782
GWK60_A00913 , 31
GWK60_A00957 , 2111
GWK60_A00979 , 1348
GWK60_A01023 , 1084
GWK60_A01089 , 3602
GWK60_A01111 , 9297
GWK60_A01133 , 4
GWK60_A01155 , 379
GWK60_A01177 , 403
GWK60_A01199 , 1
GWK60_A01221 , 2
GWK60_A01419 , 93
GWK60_A01441 , 27361
GWK60_A01507 , 2010
GWK60_A01529 , 1
GWK60_A01595 , 1405
GWK60_A01617 , 1
GWK60_A01639 , 1654
GWK60_A01661 , 0
GWK60_A01705 , 26
GWK60_A01881 , 0
GWK60_A01969 , 525
GWK60_A02035 , 3
GWK60_A02057 , 2
GWK60_A02079 , 8134
GWK60_A02101 , 1
GWK60_A02123 , 1375
GWK60_A02167 , 709
GWK60_A02321 , 0
GWK60_A02365 , 4
GWK60_A02387 , 565
GWK60_A02475 , 158
GWK60_A02673 , 1
GWK60_A02695 , 343
GWK60_A02739 , 216
GWK60_A02849 , 91
GWK60_A02915 , 793
GWK60_A02937 , 1587
GWK60_A02981 , 3774
GWK60_A03069 , 0
GWK60_A03113 , 0
GWK60_A03179 , 6791
GWK60_A03223 , 0
GWK60_A03289 , 246
GWK60_A03355 , 1
GWK60_A03377 , 1348
GWK60_A03399 , 0
GWK60_A03465 , 0
GWK60_A03553 , 0
GWK60_A03575 , 92
GWK60_A03597 , 0
GWK60_A03685 , 0
GWK60_A03751 , 0
GWK60_A03795 , 0
GWK60_A04037 , 0
GWK60_A04147 , 1
GWK60_A04169 , 2566
GWK60_A04565 , 0
GWK60_A00011 , 1
GWK60_A00605 , 2818
GWK60_A00737 , 0
GWK60_A00935 , 0
GWK60_A01265 , 707
GWK60_A01331 , 0
GWK60_A01463 , 922
GWK60_A01485 , 0
GWK60_A02255 , 0
GWK60_A02299 , 0
GWK60_A02827 , 0
GWK60_A02959 , 0
GWK60_A03025 , 0
GWK60_A03091 , 3
GWK60_A03443 , 0
GWK60_A03839 , 1
GWK60_A03883 , 0
GWK60_A03971 , 1
GWK60_A04125 , 0
GWK60_A04213 , 0
GWK60_A04477 , 0
GWK60_A04631 , 0
GWK60_B00143 , 0
GWK60_B00165 , 0
GWK60_B00297 , 0
GWK60_B00363 , 395
GWK60_B00473 , 0
GWK60_B00517 , 0
GWK60_B00583 , 13
GWK60_B00605 , 1418
GWK60_B00649 , 0
GWK60_B00693 , 1
GWK60_B00737 , 1255
GWK60_B00803 , 0
GWK60_B00891 , 135
GWK60_B00913 , 1455
GWK60_B01089 , 11
GWK60_B01287 , 237
GWK60_B01419 , 396
GWK60_B01507 , 7
GWK60_B01551 , 0
GWK60_B01595 , 0
GWK60_B01815 , 19
GWK60_B02057 , 0
GWK60_B02145 , 1147
GWK60_B02255 , 0
GWK60_B02321 , 492
GWK60_B02409 , 189
GWK60_B02431 , 62
GWK60_B02497 , 1
GWK60_B02585 , 1364
GWK60_B02607 , 35
GWK60_B02651 , 229
GWK60_B02695 , 0
GWK60_B02717 , 12437
GWK60_B02739 , 0
GWK60_B02761 , 1211
GWK60_B02783 , 3895
GWK60_B02827 , 6119
GWK60_B02849 , 13
GWK60_B02871 , 4731
GWK60_B02915 , 76
GWK60_B02937 , 746
GWK60_B02981 , 0
GWK60_B03135 , 475
GWK60_B03245 , 1031
GWK60_B03267 , 2
GWK60_B03333 , 17079
GWK60_B03355 , 5787
GWK60_B03443 , 515
GWK60_B03465 , 10
GWK60_B03509 , 749
GWK60_B03531 , 19453
GWK60_B03641 , 37537
GWK60_B03663 , 14671
GWK60_B03707 , 906
GWK60_B03729 , 129
GWK60_B03773 , 0
GWK60_B03817 , 382
GWK60_B03839 , 60
GWK60_B03927 , 0
GWK60_B03971 , 218
GWK60_B04059 , 1708
GWK60_B04081 , 0
GWK60_B04125 , 0
GWK60_B04147 , 1198
GWK60_B04191 , 74
GWK60_B04235 , 1161
GWK60_B04257 , 1478
GWK60_B04323 , 492
GWK60_B04345 , 608
GWK60_B04411 , 6155
GWK60_B04433 , 35
GWK60_B04455 , 3614
GWK60_B04499 , 1171
GWK60_B04521 , 4311
GWK60_B04543 , 1983
GWK60_B04565 , 1495
GWK60_B04587 , 1
GWK60_B04609 , 4100
GWK60_B04631 , 389
GWK60_B04653 , 901
GWK60_B04675 , 38
GWK60_B04697 , 3069
GWK60_B04741 , 1920
GWK60_B04763 , 0
GWK60_B04785 , 0
GWK60_B04829 , 73
GWK60_B04895 , 1071
GWK60_B00495 , 0
GWK60_B00847 , 0
GWK60_B01331 , 0
GWK60_B01441 , 0
GWK60_B01661 , 0
GWK60_B01771 , 0
GWK60_B01859 , 1
GWK60_B01903 , 0
GWK60_B02189 , 1000
GWK60_B02233 , 4
GWK60_B02277 , 1
GWK60_B02475 , 0
GWK60_B02629 , 875
GWK60_B02805 , 18
GWK60_B02959 , 0
GWK60_B03091 , 0
GWK60_B03113 , 0
GWK60_B03201 , 1
GWK60_B03289 , 0
GWK60_B03311 , 0
GWK60_B03575 , 0
GWK60_B03685 , 0
GWK60_B03883 , 1
GWK60_B04103 , 4
GWK60_B04169 , 0
GWK60_B04279 , 1
GWK60_B04301 , 0
GWK60_B04719 , 1
GWK60_B04807 , 1068
GWK60_B04851 , 0
GWK60_C00077 , 1
GWK60_C00099 , 2
GWK60_C00209 , 2247
GWK60_C00341 , 1423
GWK60_C00429 , 650
GWK60_C00451 , 0
GWK60_C00495 , 0
GWK60_C00605 , 2
GWK60_C00627 , 337
GWK60_C00671 , 3
GWK60_C00693 , 5811
GWK60_C00803 , 8
GWK60_C00869 , 2
GWK60_C01045 , 1030
GWK60_C01111 , 1
GWK60_C01133 , 2
GWK60_C01155 , 0
GWK60_C01177 , 2088
GWK60_C01199 , 0
GWK60_C01265 , 62
GWK60_C01309 , 0
GWK60_C01375 , 1
GWK60_C01419 , 638
GWK60_C01463 , 1
GWK60_C01551 , 0
GWK60_C01639 , 147
GWK60_C01727 , 342
